# Rigol MHO-984 Data Acquisition
# Channel: 2
# Timestamp: 2026-07-31 10:44:50
# Measurements:
#   vpp: 0.6138
#   vmax: 0.50913
#   vmin: -0.1096
#   vtop: 0.5064
#   vamp: 0.5022
#   vavg: 0.019467
#   vrms: 0.089421
#   freq: 1000000.0
#   period: 1e-06
#   rise_time: 2.3e-08
#   fall_time: 2.3e-08
#   duty: 0.038
#   negative_duty: 0.961
#
Time (s),Channel 2 (V)
-9.100000000000006e-07,0.0
-9.000000000000007e-07,0.0
-8.9e-07,0.034134
-8.8e-07,0.017067
-8.700000000000001e-07,-0.034134
-8.600000000000002e-07,-0.051200999999999997
-8.500000000000003e-07,-0.017067
-8.400000000000004e-07,0.0
-8.300000000000005e-07,0.017067
-8.200000000000006e-07,0.017067
-8.100000000000007e-07,-0.017067
-8e-07,-0.034134
-7.900000000000001e-07,-0.017067
-7.800000000000002e-07,-0.017067
-7.700000000000003e-07,0.017067
-7.600000000000003e-07,0.017067
-7.500000000000004e-07,0.0
-7.400000000000005e-07,0.0
-7.300000000000006e-07,-0.034134
-7.200000000000007e-07,-0.017067
-7.1e-07,0.0
-7.000000000000001e-07,0.017067
-6.900000000000002e-07,0.0
-6.800000000000003e-07,0.0
-6.700000000000004e-07,-0.034134
-6.600000000000005e-07,-0.017067
-6.500000000000006e-07,0.0
-6.400000000000006e-07,0.0
-6.299999999999999e-07,0.017067
-6.2e-07,0.0
-6.100000000000001e-07,-0.017067
-6.000000000000002e-07,-0.034134
-5.900000000000003e-07,0.0
-5.800000000000004e-07,0.0
-5.700000000000005e-07,0.0
-5.600000000000006e-07,0.017067
-5.500000000000007e-07,-0.017067
-5.399999999999999e-07,-0.017067
-5.3e-07,-0.017067
-5.200000000000001e-07,-0.017067
-5.100000000000002e-07,0.0
-5.000000000000003e-07,0.0
-4.900000000000004e-07,-0.017067
-4.800000000000005e-07,-0.017067
-4.700000000000006e-07,-0.017067
-4.600000000000007e-07,-0.017067
-4.4999999999999993e-07,0.0
-4.4e-07,0.0
-4.300000000000001e-07,-0.017067
-4.200000000000002e-07,0.0
-4.100000000000003e-07,-0.034134
-4.000000000000004e-07,-0.017067
-3.900000000000005e-07,0.0
-3.800000000000006e-07,0.0
-3.700000000000007e-07,0.017067
-3.5999999999999994e-07,0.0
-3.5000000000000004e-07,-0.034134
-3.4000000000000013e-07,-0.017067
-3.3000000000000023e-07,0.0
-3.200000000000003e-07,0.0
-3.100000000000004e-07,0.017067
-3.000000000000005e-07,0.017067
-2.900000000000006e-07,-0.017067
-2.800000000000007e-07,-0.034134
-2.6999999999999996e-07,-0.017067
-2.6000000000000005e-07,-0.017067
-2.5000000000000015e-07,0.017067
-2.4000000000000024e-07,0.017067
-2.3000000000000034e-07,-0.017067
-2.2000000000000043e-07,-0.017067
-2.1000000000000053e-07,-0.034134
-2.0000000000000063e-07,-0.017067
-1.9000000000000072e-07,0.034134
-1.7999999999999997e-07,0.034134
-1.7000000000000007e-07,0.0
-1.6000000000000016e-07,-0.017067
-1.5000000000000026e-07,-0.051200999999999997
-1.4000000000000035e-07,-0.051200999999999997
-1.3000000000000045e-07,0.034134
-1.2000000000000055e-07,0.068268
-1.1000000000000064e-07,0.034134
-9.999999999999989e-08,0.017067
-8.999999999999999e-08,-0.10240199999999999
-8.000000000000008e-08,-0.11946899999999999
-7.000000000000018e-08,0.051200999999999997
-6.000000000000027e-08,0.068268
-5.000000000000037e-08,0.42667499999999997
-4.0000000000000464e-08,0.49494299999999997
-3.000000000000056e-08,0.392541
-2.0000000000000656e-08,0.392541
-9.999999999999904e-09,0.017067
0.0,0.0
9.999999999999904e-09,-0.11946899999999999
1.999999999999981e-08,-0.10240199999999999
2.999999999999971e-08,0.034134
3.999999999999962e-08,0.051200999999999997
4.999999999999952e-08,0.017067
5.999999999999943e-08,0.017067
6.999999999999933e-08,-0.051200999999999997
8.000000000000008e-08,-0.051200999999999997
8.999999999999999e-08,0.0
9.999999999999989e-08,0.0
1.099999999999998e-07,0.034134
1.199999999999997e-07,0.017067
1.299999999999996e-07,-0.034134
1.399999999999995e-07,-0.034134
1.499999999999994e-07,-0.017067
1.5999999999999932e-07,-0.017067
1.7000000000000007e-07,0.017067
1.7999999999999997e-07,0.017067
1.8999999999999987e-07,-0.017067
1.9999999999999978e-07,-0.017067
2.0999999999999968e-07,-0.034134
2.199999999999996e-07,-0.017067
2.299999999999995e-07,0.017067
2.399999999999994e-07,0.017067
2.499999999999993e-07,0.0
2.6000000000000005e-07,-0.017067
2.6999999999999996e-07,-0.034134
2.7999999999999986e-07,-0.017067
2.8999999999999976e-07,0.017067
2.9999999999999967e-07,0.017067
3.0999999999999957e-07,0.0
3.199999999999995e-07,0.0
3.299999999999994e-07,-0.017067
3.399999999999993e-07,-0.017067
3.5000000000000004e-07,0.0
3.5999999999999994e-07,0.017067
3.6999999999999985e-07,0.0
3.7999999999999975e-07,0.0
3.8999999999999965e-07,-0.017067
3.9999999999999956e-07,-0.017067
4.0999999999999946e-07,0.0
4.1999999999999937e-07,0.0
4.300000000000001e-07,0.017067
4.4e-07,0.0
4.4999999999999993e-07,-0.017067
4.5999999999999983e-07,-0.017067
4.6999999999999974e-07,-0.017067
4.799999999999996e-07,-0.017067
4.899999999999995e-07,0.017067
4.999999999999994e-07,0.017067
5.099999999999994e-07,-0.017067
5.200000000000001e-07,0.0
5.3e-07,-0.017067
5.399999999999999e-07,-0.017067
5.499999999999998e-07,0.017067
5.599999999999997e-07,0.017067
5.699999999999996e-07,0.0
5.799999999999995e-07,0.0
5.899999999999994e-07,-0.017067
5.999999999999993e-07,-0.034134
6.100000000000001e-07,0.0
6.2e-07,0.0
6.299999999999999e-07,0.017067
6.399999999999998e-07,0.0
6.499999999999997e-07,-0.034134
6.599999999999996e-07,-0.034134
6.699999999999995e-07,0.0
6.799999999999994e-07,0.0
6.899999999999993e-07,0.017067
7.000000000000001e-07,0.017067
7.1e-07,-0.017067
7.199999999999999e-07,-0.034134
7.299999999999998e-07,-0.017067
7.399999999999997e-07,-0.017067
7.499999999999996e-07,0.017067
7.599999999999995e-07,0.017067
7.699999999999994e-07,-0.017067
7.799999999999993e-07,-0.017067
7.900000000000001e-07,-0.034134
8e-07,-0.034134
8.099999999999999e-07,0.034134
8.199999999999998e-07,0.034134
8.299999999999997e-07,0.0
8.399999999999996e-07,0.0
8.499999999999995e-07,-0.051200999999999997
8.599999999999994e-07,-0.051200999999999997
8.699999999999993e-07,0.034134
8.8e-07,0.051200999999999997
8.9e-07,0.017067
8.999999999999999e-07,0.017067
9.099999999999998e-07,-0.11946899999999999
9.199999999999997e-07,-0.11946899999999999
9.299999999999996e-07,0.051200999999999997
9.399999999999995e-07,0.068268
9.499999999999994e-07,0.42667499999999997
9.600000000000001e-07,0.49494299999999997
9.7e-07,0.40960799999999997
9.8e-07,0.392541
9.899999999999998e-07,0.017067
9.999999999999997e-07,0.0
1.0099999999999996e-06,-0.11946899999999999
1.0199999999999996e-06,-0.10240199999999999
1.0299999999999995e-06,0.051200999999999997
1.0399999999999994e-06,0.051200999999999997
1.0500000000000001e-06,0.017067
1.06e-06,0.017067
1.07e-06,-0.051200999999999997
1.0799999999999998e-06,-0.051200999999999997
1.0899999999999997e-06,0.0
1.0999999999999996e-06,0.0
1.1099999999999995e-06,0.034134
1.1199999999999994e-06,0.017067
1.1299999999999993e-06,-0.034134
1.14e-06,-0.034134
1.15e-06,-0.017067
1.16e-06,-0.017067
1.1699999999999998e-06,0.017067
1.1799999999999997e-06,0.017067
1.1899999999999996e-06,-0.017067
1.1999999999999995e-06,-0.034134
1.2099999999999994e-06,-0.017067
1.2199999999999993e-06,-0.017067
1.23e-06,0.017067
1.24e-06,0.017067
1.2499999999999999e-06,0.0
1.2599999999999998e-06,-0.017067
1.2699999999999997e-06,-0.034134
1.2799999999999996e-06,-0.034134
1.2899999999999995e-06,0.0
1.2999999999999994e-06,0.017067
1.3099999999999993e-06,0.0
1.32e-06,0.0
1.33e-06,-0.034134
1.3399999999999999e-06,-0.017067
1.3499999999999998e-06,0.0
1.3599999999999997e-06,0.0
1.3699999999999996e-06,0.017067
1.3799999999999995e-06,0.0
1.3899999999999994e-06,-0.017067
1.3999999999999993e-06,-0.034134
1.41e-06,0.0
1.42e-06,-0.017067
1.4299999999999999e-06,0.017067
1.4399999999999998e-06,0.0
1.4499999999999997e-06,-0.017067
1.4599999999999996e-06,-0.034134
1.4699999999999995e-06,0.0
1.4799999999999994e-06,-0.017067
1.4900000000000001e-06,0.0
1.5e-06,0.0
1.51e-06,-0.017067
1.5199999999999998e-06,0.0
1.5299999999999998e-06,-0.034134
1.5399999999999997e-06,-0.017067
1.5499999999999996e-06,0.017067
1.5599999999999995e-06,0.017067
1.5699999999999994e-06,0.0
1.5800000000000001e-06,0.0
1.59e-06,-0.017067
1.6e-06,-0.017067
1.6099999999999998e-06,0.0
1.6199999999999997e-06,0.0
1.6299999999999996e-06,0.017067
1.6399999999999995e-06,0.0
1.6499999999999994e-06,-0.034134
1.6599999999999994e-06,-0.034134
1.67e-06,0.0
1.68e-06,0.0
1.69e-06,0.017067
1.6999999999999998e-06,0.017067
1.7099999999999997e-06,-0.017067
1.7199999999999996e-06,-0.034134
1.7299999999999995e-06,-0.017067
1.7399999999999994e-06,-0.017067
1.7499999999999993e-06,0.017067
1.76e-06,0.017067
1.77e-06,-0.017067
1.78e-06,-0.017067
1.7899999999999998e-06,-0.034134
1.7999999999999997e-06,-0.017067
1.8099999999999996e-06,0.034134
1.8199999999999995e-06,0.034134
1.8299999999999994e-06,0.0
1.8399999999999993e-06,-0.017067
1.85e-06,-0.051200999999999997
1.86e-06,-0.051200999999999997
1.8699999999999999e-06,0.034134
1.8799999999999998e-06,0.051200999999999997
1.8899999999999997e-06,0.034134
1.8999999999999996e-06,0.017067
1.9099999999999995e-06,-0.10240199999999999
1.9199999999999994e-06,-0.11946899999999999
1.93e-06,0.051200999999999997
1.94e-06,0.068268
1.95e-06,0.42667499999999997
1.96e-06,0.49494299999999997
1.9699999999999998e-06,0.40960799999999997
1.9799999999999997e-06,0.392541
1.9899999999999996e-06,0.017067
1.9999999999999995e-06,0.0
2.0099999999999994e-06,-0.11946899999999999
2.02e-06,-0.10240199999999999
2.03e-06,0.051200999999999997
2.04e-06,0.068268
2.05e-06,0.017067
2.0599999999999998e-06,0.017067
2.0699999999999997e-06,-0.051200999999999997
2.0799999999999996e-06,-0.051200999999999997
2.0899999999999995e-06,0.0
2.0999999999999994e-06,0.0
2.11e-06,0.034134
2.12e-06,0.017067
2.13e-06,-0.034134
2.14e-06,-0.034134
2.1499999999999997e-06,-0.017067
2.1599999999999996e-06,-0.017067
2.1699999999999996e-06,0.017067
2.1799999999999995e-06,0.017067
2.1899999999999994e-06,-0.017067
2.2e-06,-0.017067
2.21e-06,-0.034134
2.22e-06,-0.017067
2.23e-06,0.017067
2.2399999999999997e-06,0.017067
2.2499999999999996e-06,-0.017067
2.2599999999999995e-06,-0.017067
2.2699999999999994e-06,-0.034134
2.2799999999999993e-06,-0.017067
2.29e-06,0.0
2.3e-06,0.017067
2.31e-06,0.0
2.32e-06,0.0
2.3299999999999997e-06,-0.017067
2.3399999999999996e-06,-0.017067
2.3499999999999995e-06,0.0
2.3599999999999994e-06,0.0
2.3699999999999993e-06,0.017067
2.38e-06,0.0
2.39e-06,-0.017067
2.4e-06,-0.017067
2.41e-06,0.0
2.4199999999999997e-06,-0.017067
2.4299999999999996e-06,0.0
2.4399999999999995e-06,0.0
2.4499999999999994e-06,-0.017067
2.46e-06,0.0
2.47e-06,-0.017067
2.48e-06,-0.017067
2.49e-06,0.0
2.4999999999999998e-06,0.0
2.5099999999999997e-06,-0.017067
2.5199999999999996e-06,-0.017067
2.5299999999999995e-06,-0.017067
2.5399999999999994e-06,-0.017067
2.55e-06,0.0
2.56e-06,0.017067
2.57e-06,0.0
2.58e-06,0.0
2.5899999999999998e-06,-0.017067
2.5999999999999997e-06,-0.017067
2.6099999999999996e-06,0.0
2.6199999999999995e-06,0.0
2.6299999999999994e-06,0.017067
2.6399999999999993e-06,0.0
2.649999999999999e-06,-0.034134
2.659999999999999e-06,-0.034134
2.669999999999999e-06,0.0
